,Timestamp,Page_URL,Referrer,User_Agent,Session_ID,User_ID,Event_Type,Event_Value,Location,Device_Type,Traffic_Source,Bounce_Rate,Session_Duration,Conversion_Rate,Exit_Page,Month
8082,26-01-2023 03:24,/products/accessories,Other Website,Chrome,1084,50160,add_to_cart,145.25,Los Angeles,Mobile,Direct,49.48,1422,4.8,/products/dresses,2023-01
8083,07-09-2023 14:02,/products/dresses,Search Engine,Safari,8318,63418,purchase,127.41,New York,Mobile,Paid Search,13.39,805,1.54,/products/dresses,2023-09
8084,22-10-2023 18:58,/products/accessories,Social Media,Edge,1773,60745,click,413.67,Miami,Mobile,Organic Search,11.98,1307,2.88,/products/shirts,2023-10
8085,18-05-2024 11:49,/products,Direct,Firefox,3249,46911,page_view,949.45,Chicago,Tablet,Organic Search,64.03,1748,2.41,/checkout,2024-05
8086,08-01-2024 05:47,/products,Social Media,Chrome,7598,48846,page_view,167.1,Miami,Desktop,Organic Search,20.12,1178,2.27,/products/shirts,2024-01
8087,30-05-2024 17:03,/products/dresses,Social Media,Safari,7735,78252,click,400.47,Los Angeles,Tablet,Direct,55.41,910,1.67,/checkout,2024-05
8088,10-04-2024 20:11,/products/shirts,Direct,Edge,1144,49949,click,930.86,Houston,Tablet,Social Media,38.67,50,2.04,/products/shirts,2024-04
8089,16-03-2024 23:05,/products/shirts,Search Engine,Chrome,2869,85511,purchase,105.64,New York,Desktop,Direct,74.89,278,1.5,/products,2024-03
8090,18-01-2023 22:48,/products/dresses,Search Engine,Safari,4220,46424,purchase,628.13,New York,Tablet,Organic Search,78.62,241,1.74,/products/dresses,2023-01
8091,14-09-2023 09:52,/products/shirts,Search Engine,Chrome,9136,87063,purchase,980.94,Miami,Tablet,Paid Search,54.08,1084,2.2,/checkout,2023-09
8092,28-01-2024 10:11,/products,Direct,Firefox,3379,80860,page_view,183.84,Miami,Desktop,Paid Search,33.01,1154,1.7,/products/shirts,2024-01
8093,18-01-2023 01:11,/products,Direct,Chrome,9643,83625,add_to_cart,856.09,Los Angeles,Desktop,Organic Search,68.81,773,1.06,/products/shirts,2023-01
8094,26-04-2024 20:23,/products/dresses,Direct,Firefox,8153,37655,add_to_cart,911.36,New York,Desktop,Email,75.68,603,1.89,/products/dresses,2024-04
8095,01-01-2024 03:24,/products/accessories,Social Media,Safari,6021,13304,add_to_cart,480.72,New York,Tablet,Organic Search,24.73,1071,1.45,/products/shirts,2024-01
8096,11-04-2024 08:50,/products/dresses,Social Media,Safari,6181,64751,page_view,557,Houston,Desktop,Organic Search,31.55,659,1.36,/products/dresses,2024-04
8097,25-02-2023 03:57,/products/shirts,Search Engine,Safari,6487,14935,click,513.2,Houston,Mobile,Social Media,82.67,1463,1.26,/products/dresses,2023-02
8098,20-10-2023 10:52,/products/dresses,Other Website,Safari,3359,95575,click,18.82,Chicago,Desktop,Email,47.06,534,2.08,/checkout,2023-10
8099,20-03-2024 15:38,/products,Social Media,Firefox,1890,41224,add_to_cart,80.5,New York,Tablet,Social Media,49.6,1510,1.28,/products/shirts,2024-03
8100,06-03-2024 20:32,/products/pants,Other Website,Chrome,9029,34438,purchase,526.53,Houston,Desktop,Social Media,41,1564,4.85,/products/dresses,2024-03
8101,05-02-2024 01:34,/products/accessories,Direct,Firefox,5549,49558,purchase,684.05,Houston,Mobile,Social Media,17.93,1154,0.63,/products/pants,2024-02
8102,23-05-2024 20:12,/products/shirts,Search Engine,Firefox,7386,19303,purchase,53.17,New York,Desktop,Social Media,77.63,609,1.31,/products/shirts,2024-05
8103,01-09-2023 00:53,/products/dresses,Search Engine,Safari,9051,53446,click,553.89,New York,Desktop,Social Media,49.5,1242,0.85,/products/pants,2023-09
8104,21-05-2023 00:48,/products/shirts,Direct,Edge,6446,12678,add_to_cart,314.33,Los Angeles,Mobile,Paid Search,27.79,1621,3.07,/products,2023-05
8105,04-01-2023 15:35,/products/accessories,Other Website,Chrome,7002,33231,page_view,920.49,Los Angeles,Desktop,Paid Search,43.48,441,1.54,/products/pants,2023-01
8106,09-10-2023 00:39,/products/pants,Direct,Firefox,5258,22930,page_view,39.14,Chicago,Tablet,Organic Search,78.89,1680,3.52,/products/pants,2023-10
8107,12-06-2023 05:14,/products/dresses,Other Website,Firefox,9119,66472,click,401.96,Los Angeles,Desktop,Social Media,77.96,513,4.93,/products,2023-06
8108,05-02-2024 13:54,/products/pants,Social Media,Firefox,6512,20795,add_to_cart,606.16,New York,Desktop,Social Media,50.58,684,1.49,/products/shirts,2024-02
8109,21-02-2023 12:45,/products/pants,Other Website,Chrome,4235,38471,page_view,110.91,New York,Tablet,Organic Search,67.92,688,2.72,/products/shirts,2023-02
8110,09-03-2023 03:28,/products/pants,Social Media,Edge,3723,93804,add_to_cart,387.41,Los Angeles,Desktop,Email,38.05,973,4.15,/products/shirts,2023-03
8111,11-07-2023 00:48,/products/pants,Direct,Edge,7097,13541,purchase,945.7,Houston,Desktop,Email,20.37,1690,4.92,/products/pants,2023-07
8112,23-02-2023 01:08,/products/shirts,Direct,Chrome,7671,21537,click,896.02,Chicago,Mobile,Direct,78.84,729,4.78,/products/shirts,2023-02
8113,05-08-2023 15:02,/products/accessories,Social Media,Chrome,6526,96044,page_view,417.98,Los Angeles,Desktop,Paid Search,79.94,167,2.18,/checkout,2023-08
8114,31-01-2024 15:57,/products/accessories,Direct,Safari,5020,95193,purchase,835.26,Chicago,Tablet,Organic Search,71.67,731,1.01,/checkout,2024-01
8115,12-11-2023 14:14,/products/shirts,Other Website,Firefox,8496,93747,page_view,849.97,Miami,Desktop,Paid Search,31.27,1204,2.72,/products,2023-11
8116,10-04-2024 12:58,/products/dresses,Social Media,Safari,3919,95160,add_to_cart,184.36,Houston,Desktop,Paid Search,58.01,747,4.45,/products/shirts,2024-04
8117,21-12-2023 14:41,/products/pants,Search Engine,Edge,4223,24608,page_view,522.65,Chicago,Mobile,Direct,81.26,203,3.15,/checkout,2023-12
8118,03-03-2023 03:34,/products/accessories,Search Engine,Firefox,4459,16610,add_to_cart,995.95,New York,Desktop,Direct,82.91,169,4.05,/products,2023-03
8119,10-06-2023 21:48,/products/pants,Search Engine,Firefox,4806,55411,add_to_cart,805.96,Los Angeles,Desktop,Direct,30.7,1584,4.16,/products/dresses,2023-06
8120,10-04-2023 19:50,/products/dresses,Direct,Firefox,8646,41321,page_view,856.54,Miami,Tablet,Social Media,26.76,1130,3.4,/products/pants,2023-04
8121,09-11-2023 09:26,/products,Other Website,Chrome,7381,93347,add_to_cart,538.71,Chicago,Desktop,Organic Search,73.85,791,1.36,/products,2023-11
8122,15-02-2024 22:18,/products/accessories,Social Media,Edge,9620,36410,click,179.09,Miami,Mobile,Paid Search,67.48,324,0.76,/products,2024-02
8123,15-04-2024 11:12,/products/dresses,Other Website,Safari,2159,59365,add_to_cart,855.23,New York,Desktop,Direct,83.58,1025,4.23,/checkout,2024-04
8124,08-07-2023 12:16,/products/shirts,Direct,Safari,2164,15711,click,520.27,Chicago,Mobile,Paid Search,62.21,593,4.76,/products/shirts,2023-07
8125,29-06-2023 10:10,/products/dresses,Search Engine,Firefox,7475,31029,add_to_cart,38.61,Chicago,Desktop,Email,40.57,1121,0.87,/products/shirts,2023-06
8126,10-08-2023 14:01,/products/shirts,Other Website,Edge,8483,71999,page_view,643.23,Chicago,Mobile,Social Media,20.1,1182,3.06,/products/dresses,2023-08
8127,14-05-2024 08:36,/products/accessories,Other Website,Chrome,9922,95312,page_view,844.2,Los Angeles,Mobile,Paid Search,40.57,1548,3.36,/products/pants,2024-05
8128,03-06-2023 01:15,/products/accessories,Social Media,Safari,6909,29234,page_view,408.35,Los Angeles,Desktop,Paid Search,60.98,1352,4.3,/products/pants,2023-06
8129,07-05-2024 20:55,/products/pants,Direct,Firefox,6487,84984,page_view,249.22,New York,Desktop,Email,41.16,1654,3.19,/products/dresses,2024-05
8130,24-04-2024 00:15,/products/pants,Search Engine,Chrome,7846,91383,purchase,108.71,Miami,Tablet,Paid Search,35.92,756,1.94,/checkout,2024-04
8131,26-08-2023 07:10,/products/shirts,Search Engine,Safari,4427,21937,page_view,563.76,Chicago,Desktop,Organic Search,53.72,494,2.26,/products/shirts,2023-08
8132,06-06-2023 21:57,/products/dresses,Social Media,Safari,8594,34153,page_view,709.31,New York,Tablet,Direct,71.93,1501,3.29,/checkout,2023-06
8133,09-12-2023 21:49,/products,Direct,Chrome,5959,73387,page_view,259.07,Miami,Tablet,Organic Search,63.65,1155,0.77,/products/pants,2023-12
8134,07-07-2023 11:05,/products/pants,Direct,Safari,8435,69489,add_to_cart,209.53,Miami,Desktop,Email,89.1,1042,0.99,/products/pants,2023-07
8135,27-03-2024 18:04,/products,Direct,Safari,9331,20748,add_to_cart,101.86,Los Angeles,Tablet,Organic Search,61.18,658,0.93,/products/shirts,2024-03
8136,04-03-2023 11:16,/products/dresses,Search Engine,Edge,2563,54117,add_to_cart,264.4,New York,Desktop,Email,72.7,44,0.96,/products/dresses,2023-03
8137,30-01-2023 15:02,/products/dresses,Social Media,Edge,3508,43847,add_to_cart,222,New York,Tablet,Direct,37.59,1374,0.62,/products/pants,2023-01
8138,17-12-2023 11:34,/products,Other Website,Chrome,9085,89548,add_to_cart,728.14,New York,Mobile,Paid Search,86.36,517,3.28,/checkout,2023-12
8139,07-11-2023 02:56,/products,Search Engine,Edge,8893,47985,add_to_cart,49.62,Houston,Desktop,Direct,19.2,1221,1.5,/products/pants,2023-11
8140,12-10-2023 15:20,/products/pants,Direct,Safari,5265,49588,purchase,543.94,New York,Tablet,Organic Search,41.2,615,4.82,/products,2023-10
8141,28-04-2023 01:10,/products/shirts,Direct,Firefox,3688,55760,purchase,732.91,New York,Desktop,Paid Search,59.72,265,0.91,/products/pants,2023-04
8142,29-12-2023 01:06,/products,Search Engine,Firefox,9275,70727,purchase,828.19,Houston,Mobile,Direct,49.24,849,1.13,/checkout,2023-12
8143,06-01-2024 00:06,/products/pants,Search Engine,Edge,8317,71789,purchase,383.18,Chicago,Tablet,Email,70.56,1159,0.79,/products/pants,2024-01
8144,26-01-2023 20:50,/products/dresses,Other Website,Firefox,5768,93470,add_to_cart,387,Los Angeles,Desktop,Email,34.37,504,1.02,/products,2023-01
8145,14-04-2023 21:20,/products/shirts,Direct,Firefox,9137,70463,add_to_cart,155.72,Miami,Desktop,Direct,53.67,269,0.81,/products/dresses,2023-04
8146,27-10-2023 07:12,/products,Social Media,Edge,2258,82966,add_to_cart,503.43,New York,Tablet,Paid Search,65.86,420,2.66,/products/shirts,2023-10
8147,24-08-2023 01:27,/products,Other Website,Edge,6449,23158,click,565.06,New York,Tablet,Social Media,23.96,1091,3.22,/products/pants,2023-08
8148,31-05-2024 16:51,/products/pants,Search Engine,Edge,9197,88094,page_view,829.44,New York,Tablet,Social Media,83.77,1530,2.35,/products/dresses,2024-05
8149,07-01-2024 05:55,/products,Direct,Firefox,9729,84510,purchase,760.83,Chicago,Tablet,Direct,27.61,393,3.6,/products/shirts,2024-01
8150,15-11-2023 23:09,/products/dresses,Direct,Edge,5966,46502,page_view,808.69,Miami,Tablet,Email,83.65,1052,2.77,/products,2023-11
8151,22-05-2023 10:02,/products/pants,Direct,Firefox,7183,89314,purchase,335.25,Chicago,Mobile,Social Media,66.64,1771,3.55,/products,2023-05
8152,04-11-2023 00:21,/products/pants,Other Website,Safari,7914,62678,add_to_cart,456.12,Chicago,Desktop,Organic Search,68.55,422,3.2,/products/pants,2023-11
8153,30-11-2023 02:06,/products/dresses,Social Media,Chrome,6478,66397,add_to_cart,439.79,Houston,Desktop,Direct,62.92,431,0.55,/products/dresses,2023-11
8154,04-02-2023 06:52,/products/accessories,Direct,Firefox,9661,58607,purchase,74.26,Miami,Mobile,Direct,65.74,1635,3.37,/products/pants,2023-02
8155,16-03-2024 01:16,/products/dresses,Direct,Safari,4514,53013,add_to_cart,482.41,Los Angeles,Mobile,Social Media,81.07,1796,3.6,/products,2024-03
8156,23-07-2023 06:25,/products/shirts,Search Engine,Safari,6008,41711,purchase,989.32,Los Angeles,Tablet,Direct,79.34,1125,2.77,/checkout,2023-07
8157,22-01-2024 15:15,/products/shirts,Direct,Edge,6568,46329,purchase,83.37,Houston,Tablet,Email,59.96,1527,1.01,/checkout,2024-01
8158,06-11-2023 16:18,/products/shirts,Social Media,Firefox,7356,45416,click,172.96,Miami,Tablet,Social Media,31.42,484,3.95,/products/dresses,2023-11
8159,04-09-2023 15:10,/products/dresses,Direct,Safari,8250,59060,add_to_cart,620.28,Los Angeles,Tablet,Paid Search,34.42,1800,1.52,/checkout,2023-09
8160,27-04-2024 10:48,/products/shirts,Direct,Edge,7743,29308,add_to_cart,48.29,New York,Mobile,Paid Search,15.78,1441,1.12,/products/pants,2024-04
8161,08-02-2023 18:32,/products/dresses,Direct,Edge,9535,17599,page_view,914.82,Los Angeles,Desktop,Email,89.97,1379,2.77,/checkout,2023-02
8162,07-01-2023 14:37,/products/shirts,Social Media,Firefox,6002,70154,click,34.54,Chicago,Desktop,Social Media,38.55,1636,3.75,/products/shirts,2023-01
8163,15-11-2023 16:05,/products/dresses,Search Engine,Firefox,7847,93883,add_to_cart,808.29,Los Angeles,Tablet,Social Media,26.3,1517,3.44,/products/dresses,2023-11
8164,03-04-2023 07:39,/products/shirts,Other Website,Firefox,7105,83125,page_view,245.71,New York,Mobile,Social Media,70.68,518,4.02,/products/pants,2023-04
8165,16-12-2023 12:54,/products,Direct,Safari,9691,13569,purchase,867.2,New York,Desktop,Paid Search,85.97,1551,1.6,/checkout,2023-12
8166,06-10-2023 06:58,/products/shirts,Search Engine,Safari,8575,40913,page_view,560.83,Miami,Tablet,Paid Search,46.92,367,1.55,/products/dresses,2023-10
8167,26-02-2024 05:48,/products/dresses,Other Website,Firefox,1849,53177,page_view,236.7,Miami,Desktop,Organic Search,53.24,638,3.24,/products/dresses,2024-02
8168,20-07-2023 22:06,/products/shirts,Search Engine,Firefox,4273,75385,page_view,693.34,Chicago,Tablet,Organic Search,76.25,1355,2.05,/checkout,2023-07
8169,08-12-2023 22:44,/products/dresses,Search Engine,Firefox,7837,93277,purchase,274.92,Houston,Desktop,Paid Search,89.86,1383,4.56,/products/shirts,2023-12
8170,17-02-2024 04:58,/products/accessories,Direct,Safari,4488,19878,click,207.75,New York,Desktop,Paid Search,72.6,694,1.02,/products/shirts,2024-02
8171,19-05-2024 12:52,/products/pants,Direct,Chrome,6899,27633,click,145.64,Houston,Tablet,Social Media,11.8,731,3.06,/products,2024-05
8172,30-03-2023 04:48,/products/pants,Other Website,Safari,5371,24807,purchase,141.74,New York,Tablet,Organic Search,23.29,385,1.11,/products,2023-03
8173,28-03-2024 07:48,/products/pants,Search Engine,Edge,5322,78355,add_to_cart,192.74,Miami,Mobile,Organic Search,21.62,1505,0.57,/products,2024-03
8174,14-03-2024 18:39,/products,Search Engine,Edge,2802,11058,add_to_cart,743.96,Houston,Mobile,Paid Search,22.02,1494,1.29,/products/shirts,2024-03
8175,13-04-2024 16:06,/products/accessories,Direct,Chrome,1534,94336,add_to_cart,689.92,Chicago,Tablet,Social Media,48.51,581,1.26,/products/pants,2024-04
8176,29-02-2024 09:27,/products/pants,Search Engine,Safari,6765,27043,click,378.37,Houston,Mobile,Email,83.43,1295,4.36,/products/shirts,2024-02
8177,20-07-2023 01:39,/products/pants,Direct,Chrome,2309,22926,add_to_cart,850.09,Chicago,Mobile,Email,66.61,1697,1.28,/products,2023-07
8178,29-04-2024 22:27,/products/dresses,Search Engine,Firefox,6154,49829,page_view,713.96,Chicago,Mobile,Organic Search,53.3,1526,3.24,/products/shirts,2024-04
8179,25-12-2023 22:54,/products/accessories,Other Website,Safari,6785,80078,page_view,72.95,Chicago,Desktop,Organic Search,68.26,929,2.8,/products/shirts,2023-12
8180,14-01-2023 02:24,/products/shirts,Social Media,Edge,8221,93666,add_to_cart,369.55,Miami,Mobile,Direct,88.56,1232,4.73,/checkout,2023-01
8181,21-09-2023 12:13,/products,Direct,Safari,2377,29895,page_view,775.82,Miami,Mobile,Organic Search,12.27,1195,0.9,/products/pants,2023-09
8182,28-11-2023 00:22,/products/accessories,Direct,Edge,5631,50293,click,31.34,Houston,Desktop,Direct,66.3,659,4.76,/products/pants,2023-11
8183,01-02-2024 19:22,/products/pants,Search Engine,Edge,6308,55507,click,877.54,Miami,Desktop,Organic Search,41.44,1599,3.92,/products/shirts,2024-02
8184,25-05-2024 12:43,/products/accessories,Other Website,Firefox,7894,13985,click,932.39,Houston,Desktop,Email,87.62,837,4.1,/products/shirts,2024-05
8185,23-01-2023 09:00,/products/pants,Other Website,Chrome,1294,11944,page_view,867.56,New York,Tablet,Organic Search,39.4,219,2.03,/products/dresses,2023-01
8186,31-08-2023 16:35,/products/dresses,Other Website,Safari,7960,98412,page_view,996.83,New York,Mobile,Organic Search,22.8,1520,3.01,/products/pants,2023-08
8187,26-04-2024 15:56,/products,Search Engine,Chrome,8147,53728,purchase,584.89,Houston,Mobile,Organic Search,36.87,1107,0.58,/products/shirts,2024-04
8188,21-02-2023 22:31,/products/pants,Other Website,Chrome,9976,43747,page_view,690.29,Miami,Mobile,Organic Search,28.96,193,0.81,/products/shirts,2023-02
8189,28-06-2023 20:32,/products,Search Engine,Edge,8368,93044,purchase,752.91,Chicago,Mobile,Email,73.6,945,1.89,/products/shirts,2023-06
8190,02-03-2024 00:13,/products/accessories,Social Media,Chrome,1357,33137,click,695.44,Chicago,Desktop,Social Media,11.49,518,4.13,/products/shirts,2024-03
8191,01-04-2024 10:04,/products/pants,Social Media,Safari,2847,26939,click,459.11,New York,Desktop,Paid Search,86.57,1204,3.67,/checkout,2024-04
8192,09-01-2023 10:47,/products/shirts,Direct,Chrome,6669,48846,add_to_cart,290.67,Chicago,Desktop,Organic Search,75.06,258,2.66,/checkout,2023-01
8193,17-02-2023 17:47,/products,Other Website,Firefox,8989,70039,page_view,670.14,New York,Desktop,Direct,49.9,985,2.11,/products,2023-02
8194,04-10-2023 01:23,/products/accessories,Social Media,Safari,6441,20195,purchase,503.45,Miami,Desktop,Direct,15.69,962,2.92,/products/pants,2023-10
8195,06-01-2024 21:15,/products/shirts,Direct,Edge,1214,96401,page_view,367.04,Miami,Tablet,Social Media,51.21,1015,4.27,/products,2024-01
8196,05-07-2023 18:28,/products/dresses,Search Engine,Chrome,7843,56302,add_to_cart,104.59,New York,Tablet,Social Media,55.91,205,0.7,/products/shirts,2023-07
8197,23-05-2024 20:09,/products/pants,Search Engine,Edge,3391,73544,click,681.13,Houston,Desktop,Social Media,26.17,1104,0.66,/products/pants,2024-05
8198,01-11-2023 07:34,/products/shirts,Search Engine,Edge,4088,71724,purchase,709.55,Chicago,Tablet,Email,42.71,793,2.14,/products/shirts,2023-11
8199,11-04-2023 02:42,/products/shirts,Direct,Firefox,3298,30944,add_to_cart,750.66,New York,Tablet,Social Media,63.86,1355,4.09,/checkout,2023-04
8200,12-12-2023 06:31,/products/shirts,Direct,Firefox,8324,40450,purchase,74.23,Chicago,Desktop,Direct,71.91,1005,1.21,/products/dresses,2023-12
8201,30-05-2023 22:09,/products/dresses,Direct,Chrome,2922,42496,add_to_cart,950.5,Miami,Tablet,Direct,33.81,383,3.24,/products/dresses,2023-05
8202,21-01-2024 14:09,/products/shirts,Search Engine,Edge,5083,28650,add_to_cart,131.3,Houston,Desktop,Paid Search,85.64,224,3.2,/products/shirts,2024-01
8203,02-03-2023 21:09,/products/dresses,Other Website,Chrome,2065,99652,click,805.73,Houston,Mobile,Social Media,28.58,1031,2.07,/products/shirts,2023-03
8204,05-01-2023 02:53,/products/pants,Search Engine,Firefox,3437,37138,click,728.38,Houston,Tablet,Email,13.97,331,2.2,/checkout,2023-01
8205,18-02-2023 02:12,/products/shirts,Search Engine,Safari,5981,14257,purchase,604.27,Los Angeles,Mobile,Email,77.19,291,1.52,/products,2023-02
8206,08-06-2023 12:57,/products/accessories,Direct,Chrome,1413,40880,purchase,423.79,Houston,Tablet,Paid Search,85.62,133,2.66,/products/shirts,2023-06
8207,03-03-2023 06:47,/products,Social Media,Safari,1433,70612,purchase,814.94,New York,Tablet,Paid Search,47.04,925,2.94,/products/dresses,2023-03
8208,03-04-2024 10:25,/products/shirts,Other Website,Chrome,9701,97138,page_view,633.2,New York,Mobile,Direct,80.94,206,4.4,/products,2024-04
8209,30-01-2024 10:20,/products/shirts,Search Engine,Firefox,6288,64292,click,289.29,Houston,Mobile,Organic Search,42.81,1662,1.82,/products,2024-01
8210,17-01-2024 21:19,/products,Other Website,Edge,4961,87234,page_view,554.78,Miami,Mobile,Paid Search,72.34,1544,0.88,/products/pants,2024-01
8211,06-10-2023 00:26,/products/dresses,Direct,Safari,4724,65632,click,829.36,New York,Mobile,Email,34.44,265,4.61,/products,2023-10
8212,29-04-2024 02:30,/products/shirts,Direct,Firefox,5378,41597,purchase,656.75,Los Angeles,Desktop,Paid Search,49.19,1349,3.53,/checkout,2024-04
8213,23-01-2024 10:51,/products/dresses,Other Website,Safari,2661,17923,purchase,541.27,Los Angeles,Desktop,Social Media,14.73,1702,4.56,/products/pants,2024-01
8214,17-01-2023 06:19,/products/pants,Direct,Firefox,8888,20353,add_to_cart,96.74,New York,Desktop,Organic Search,34.79,160,4.14,/products/pants,2023-01
8215,16-05-2023 18:41,/products/shirts,Direct,Chrome,6241,28140,click,917.09,Miami,Tablet,Organic Search,20.72,298,3.82,/products/dresses,2023-05
8216,17-03-2023 13:04,/products,Direct,Firefox,8569,44478,purchase,567.1,Los Angeles,Mobile,Social Media,67.43,1370,3.95,/products,2023-03
8217,15-11-2023 06:42,/products,Search Engine,Edge,1499,14273,add_to_cart,492.17,Chicago,Desktop,Direct,55.75,446,3.44,/products/dresses,2023-11
8218,21-05-2023 07:04,/products/accessories,Other Website,Edge,4835,53546,click,152.09,New York,Desktop,Paid Search,25.79,959,0.92,/products/dresses,2023-05
8219,05-05-2023 09:48,/products/pants,Search Engine,Firefox,7640,57817,click,48.97,Los Angeles,Desktop,Paid Search,66.35,1577,2.31,/checkout,2023-05
8220,30-05-2024 19:58,/products/pants,Other Website,Chrome,8186,89740,page_view,128.99,New York,Desktop,Email,42.19,862,4.79,/products/shirts,2024-05
8221,21-01-2024 08:43,/products/dresses,Search Engine,Safari,9592,60248,add_to_cart,115.74,New York,Desktop,Direct,37.35,1275,3,/products/shirts,2024-01
8222,01-04-2023 19:48,/products,Direct,Edge,4737,12323,page_view,511.61,Chicago,Desktop,Paid Search,24.77,1574,3.15,/products/shirts,2023-04
8223,20-04-2024 02:09,/products,Other Website,Chrome,5231,16234,page_view,193.48,New York,Desktop,Email,60.65,1760,2.04,/products,2024-04
8224,21-08-2023 02:34,/products/shirts,Social Media,Firefox,3949,82007,page_view,178.76,Miami,Tablet,Paid Search,67.37,1049,4.18,/products/pants,2023-08
8225,28-01-2024 02:36,/products/pants,Search Engine,Safari,8053,91551,add_to_cart,435.06,Chicago,Desktop,Paid Search,84.4,1061,3.17,/products/pants,2024-01
8226,27-10-2023 11:29,/products/accessories,Other Website,Safari,5743,12330,add_to_cart,567.15,Houston,Mobile,Paid Search,76.78,304,4.52,/products,2023-10
8227,21-09-2023 16:06,/products,Direct,Chrome,8455,28611,page_view,262.29,New York,Desktop,Direct,39.25,1477,4.81,/products/shirts,2023-09
8228,14-03-2024 09:59,/products/pants,Other Website,Chrome,9797,36466,add_to_cart,857.54,Los Angeles,Desktop,Organic Search,58.64,972,0.85,/checkout,2024-03
8229,27-09-2023 07:41,/products,Other Website,Chrome,4832,85489,click,536.65,Chicago,Tablet,Paid Search,19.29,1753,0.86,/products/pants,2023-09
8230,21-03-2023 03:41,/products/accessories,Other Website,Chrome,4347,55946,purchase,831.22,Chicago,Desktop,Email,26.88,332,4.2,/products,2023-03
8231,22-02-2023 21:23,/products,Social Media,Firefox,3446,57390,click,320.23,Los Angeles,Tablet,Email,66.65,673,2.79,/checkout,2023-02
8232,03-09-2023 20:14,/products,Other Website,Firefox,1441,13039,add_to_cart,468.17,New York,Desktop,Social Media,30.58,1438,2.62,/products,2023-09
8233,26-12-2023 16:43,/products/shirts,Social Media,Safari,9501,39020,add_to_cart,21.62,Houston,Tablet,Organic Search,77.38,1394,4.67,/products/dresses,2023-12
8234,01-12-2023 13:22,/products/pants,Direct,Edge,6177,48008,page_view,975.02,New York,Mobile,Paid Search,63.2,1360,3.94,/products,2023-12
8235,20-09-2023 14:20,/products/accessories,Social Media,Safari,2714,55346,click,97.71,Houston,Mobile,Email,81.45,32,1.83,/products,2023-09
8236,13-01-2024 04:43,/products/dresses,Social Media,Firefox,1564,58736,click,668.99,Houston,Desktop,Social Media,30.83,476,3.9,/checkout,2024-01
8237,01-05-2023 01:48,/products,Other Website,Chrome,7792,57018,page_view,13.97,Los Angeles,Mobile,Direct,22.26,766,2.97,/products/shirts,2023-05
8238,21-04-2023 01:01,/products/accessories,Social Media,Edge,5812,94823,page_view,878.13,Chicago,Desktop,Email,65.76,1042,1.59,/products/shirts,2023-04
8239,01-01-2024 23:09,/products,Direct,Edge,2264,16214,click,650.91,Chicago,Desktop,Paid Search,46.53,707,1.98,/products/dresses,2024-01
8240,16-12-2023 02:44,/products/dresses,Other Website,Chrome,6229,36065,page_view,278.33,Houston,Desktop,Social Media,20.31,766,3.62,/products/pants,2023-12
8241,08-12-2023 04:19,/products,Direct,Chrome,6942,56094,add_to_cart,415.22,Chicago,Desktop,Paid Search,81.31,519,3.3,/products/pants,2023-12
8242,18-06-2023 00:17,/products/accessories,Other Website,Chrome,8356,94166,page_view,800.88,Chicago,Tablet,Paid Search,16.69,441,3.83,/products/dresses,2023-06
8243,28-01-2023 11:49,/products/pants,Social Media,Chrome,9789,49006,add_to_cart,801.82,Miami,Mobile,Social Media,65.28,1679,3.48,/products/dresses,2023-01
8244,04-12-2023 10:57,/products/accessories,Other Website,Safari,6607,83277,click,482.23,Houston,Tablet,Organic Search,85.7,1044,3.15,/products/pants,2023-12
8245,11-02-2024 15:09,/products/accessories,Search Engine,Safari,4599,85684,purchase,437.56,Miami,Desktop,Organic Search,58.07,717,0.9,/products,2024-02
8246,05-04-2024 14:49,/products/pants,Direct,Firefox,6014,52952,add_to_cart,800.35,New York,Tablet,Social Media,32.75,1296,3.23,/checkout,2024-04
8247,08-01-2023 20:26,/products/shirts,Search Engine,Chrome,2467,82887,add_to_cart,671.19,Houston,Mobile,Paid Search,86.68,1000,2.1,/products/dresses,2023-01
8248,04-04-2023 01:09,/products/shirts,Social Media,Chrome,6933,10544,add_to_cart,482.47,New York,Mobile,Direct,15.13,384,3.39,/products,2023-04
8249,10-08-2023 09:46,/products/accessories,Direct,Safari,5980,40342,add_to_cart,498.02,Los Angeles,Desktop,Paid Search,69.75,844,4.83,/products/pants,2023-08
8250,13-10-2023 20:46,/products/shirts,Social Media,Safari,4856,97814,click,651.25,New York,Mobile,Email,84.93,1653,1.81,/products/pants,2023-10
8251,08-12-2023 23:06,/products/shirts,Other Website,Chrome,5992,98460,add_to_cart,392.05,New York,Mobile,Organic Search,47.07,191,4.89,/products/pants,2023-12
8252,06-02-2024 00:12,/products,Social Media,Edge,6141,70449,purchase,711.5,New York,Desktop,Direct,37.75,764,1.51,/checkout,2024-02
8253,21-02-2023 12:57,/products,Search Engine,Edge,5628,88758,page_view,576.55,Houston,Tablet,Paid Search,10.57,1324,3.5,/products/dresses,2023-02
8254,21-07-2023 05:37,/products/dresses,Other Website,Edge,6479,48686,click,791.35,New York,Mobile,Paid Search,32.72,862,4.4,/products/shirts,2023-07
8255,16-02-2023 08:35,/products,Other Website,Safari,7345,35772,click,4.57,Chicago,Mobile,Email,68.17,1437,2.34,/checkout,2023-02
8256,28-07-2023 01:14,/products/dresses,Search Engine,Safari,1982,76180,click,328.55,Houston,Desktop,Social Media,80.45,299,3.25,/products/shirts,2023-07
